Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,Season,Home_EMA_Points,Home_EMA_GS,Home_EMA_GC,Away_EMA_Points,Away_EMA_GS,Away_EMA_GC,Home_Expected_Offense,Away_Expected_Offense,Target
2018-08-24,Getafe,Eibar,2,0,H,7,9,4,0,5,5,18-19,1.3333255252420797,0.531088038653472,0.9638102881890458,1.1364208784347725,1.3672102267524266,1.3259443580780372,0.0,0.0,2
2018-08-24,Leganes,Sociedad,2,2,D,18,7,5,6,5,0,18-19,0.7962726549204399,1.4422571925021486,2.115017933115804,1.84889928850258,1.5028742732689264,1.132733558841983,0.0,0.0,1
2018-08-25,Valladolid,Barcelona,0,1,A,7,10,4,5,6,10,18-19,1.0,0.0,0.0,2.34283570348927,2.8042551753587905,1.1710294211593382,0.0,0.0,0
2018-08-25,Alaves,Betis,0,0,D,16,13,4,5,5,6,18-19,0.989302217177622,1.0082516871603657,1.5351918053197833,0.6381155293171523,0.9917222986983633,2.2414939330672707,0.0,0.0,1
2018-08-25,Ath Madrid,Vallecano,1,0,H,9,13,2,3,8,5,18-19,1.3654926985203995,1.1054371110203844,1.0927326315997081,0.8582187463690112,1.4480661029903432,2.293535911450183,0.0,0.0,2
2018-08-26,Espanol,Valencia,2,0,H,19,16,9,4,6,10,18-19,1.9694636679685484,1.5141690389538114,0.636350666831983,1.665389796038488,1.078337060870763,0.8075300113783666,0.0,0.0,2
2018-08-26,Girona,Real Madrid,1,4,A,10,20,5,8,4,7,18-19,1.190877308023447,0.7132369791193326,1.0841239649695924,2.03701652582854,2.5874829285220193,1.0075125428663658,0.0,0.0,0
2018-08-26,Sevilla,Villarreal,0,0,D,19,14,2,6,4,5,18-19,2.3835403180742363,2.332529302570771,1.0517028020097547,1.1380257722827747,1.8446361901482253,2.0769723713649646,0.0,0.0,1
2018-08-27,Ath Bilbao,Huesca,2,2,D,14,9,4,4,3,2,18-19,1.3913882974430696,1.2506817096474607,1.4611328803206725,3.0,2.0,1.0,0.0,0.0,1
2018-08-27,Levante,Celta,1,2,A,15,21,6,9,7,7,18-19,2.2375874887787193,2.8286165052020813,1.689409627231287,1.238721978793162,1.560156642261129,2.1801322964659167,0.0,0.0,0
2018-08-31,Villarreal,Girona,0,1,A,13,14,3,6,7,2,18-19,1.0920171815218498,1.229757460098817,1.3846482475766433,0.7939182053489647,0.8088246527462217,2.0560826433130615,0.0,0.0,0
2018-08-31,Eibar,Sociedad,2,1,H,8,7,2,2,4,2,18-19,0.7576139189565151,0.9114734845016179,1.550629572052025,1.56593285900172,1.668582848845951,1.421822372561322,0.0,0.0,2
2018-08-31,Getafe,Valladolid,0,0,D,12,7,3,4,6,7,18-19,1.8888836834947198,1.0207253591023147,0.6425401921260306,0.6666666666666667,0.0,0.3333333333333333,0.0,0.0,1
2018-09-01,Real Madrid,Leganes,4,1,H,17,8,8,3,8,1,18-19,2.358011017219027,3.058321952348013,1.0050083619109107,0.8641817699469599,1.6281714616680991,2.076678622077203,0.0,0.0,2
2018-09-01,Celta,Ath Madrid,2,0,H,10,9,4,0,2,8,18-19,1.8258146525287748,1.7067710948407528,1.7867548643106113,1.9103284656802664,1.070291407346923,0.7284884210664722,0.0,0.0,2
2018-09-02,Alaves,Espanol,2,1,H,8,11,5,7,0,12,18-19,0.9928681447850813,0.6721677914402439,1.0234612035465223,2.3129757786456993,1.6761126926358743,0.42423377788798877,0.0,0.0,2
2018-09-02,Barcelona,Huesca,8,2,H,31,7,15,3,9,4,18-19,2.561890468992847,2.2028367835725273,0.7806862807728921,2.3333333333333335,2.0,1.3333333333333335,0.0,0.0,2
2018-09-02,Betis,Sevilla,1,0,H,11,8,3,2,5,8,18-19,0.758743686211435,0.6611481991322422,1.494329288711514,1.922360212049491,1.555019535047181,0.7011352013398365,0.0,0.0,2
2018-09-02,Levante,Valencia,2,2,D,13,18,4,5,3,5,18-19,1.4917249925191463,2.219077670134721,1.7929397514875247,1.110259864025659,0.7188913739138421,1.2050200075855777,0.0,0.0,1
2018-09-14,Huesca,Vallecano,0,1,A,14,14,4,2,6,3,18-19,1.5555555555555558,2.0,3.555555555555556,0.5721458309126742,0.9653774019935623,1.8623572743001222,0.0,0.0,0
2018-09-15,Ath Bilbao,Real Madrid,1,1,D,11,16,3,6,1,2,18-19,1.2609255316287131,1.5004544730983072,1.640755253547115,2.572007344812685,3.3722146348986755,1.0033389079406072,0.0,0.0,1
2018-09-15,Ath Madrid,Eibar,1,1,D,18,12,9,3,14,3,18-19,1.2735523104535111,0.7135276048979488,1.1523256140443148,1.5050759459710101,1.274315656334412,1.3670863813680167,0.0,0.0,1
2018-09-15,Sociedad,Barcelona,1,2,A,8,12,5,6,1,6,18-19,1.0439552393344802,1.4457218992306342,1.6145482483742146,2.7079269793285645,4.135224522381685,1.187124187181928,0.0,0.0,0
2018-09-15,Valencia,Betis,0,0,D,12,11,2,6,5,4,18-19,1.073506576017106,1.1459275826092281,1.4700133383903853,1.5058291241409567,0.7740987994214948,0.9962195258076761,0.0,0.0,1
2018-09-16,Valladolid,Alaves,0,1,A,15,10,5,4,7,2,18-19,0.7777777777777779,0.0,0.22222222222222224,1.6619120965233876,1.1147785276268292,1.0156408023643482,0.0,0.0,0
2018-09-16,Sevilla,Getafe,0,2,A,15,10,1,5,7,1,18-19,1.2815734746996608,1.036679690031454,0.8007568008932244,1.5925891223298134,0.6804835727348765,0.42836012808402046,0.0,0.0,0
2018-09-16,Leganes,Villarreal,0,1,A,16,9,3,3,6,1,18-19,0.5761211799646401,1.4187809744453994,2.717785748051469,0.7280114543478999,0.8198383067325448,1.2564321650510957,0.0,0.0,0
2018-09-16,Espanol,Levante,1,0,H,22,16,9,4,5,4,18-19,1.5419838524304663,1.450741795090583,0.9494891852586592,1.327816661679431,2.146051780089814,1.8619598343250165,0.0,0.0,2
2018-09-17,Girona,Celta,3,2,H,11,20,6,7,3,1,18-19,1.5292788035659766,0.8725497684974812,1.3707217622087078,2.2172097683525167,1.8045140632271686,1.1911699095404076,0.0,0.0,2
2018-09-21,Huesca,Sociedad,0,1,A,13,7,3,1,7,5,18-19,1.0370370370370374,1.3333333333333335,2.703703703703704,0.6959701595563202,1.297147932820423,1.7430321655828098,0.0,0.0,0
2018-09-22,Celta,Valladolid,3,3,D,12,14,5,4,7,8,18-19,1.4781398455683445,1.8696760421514458,1.7941132730269385,0.5185185185185187,0.0,0.4814814814814815,0.0,0.0,1
2018-09-22,Eibar,Leganes,1,0,H,14,4,3,2,5,2,18-19,1.336717297314007,1.1828771042229413,1.2447242542453445,0.3840807866430934,0.9458539829635997,2.1451904987009796,0.0,0.0,2
2018-09-22,Getafe,Ath Madrid,0,2,A,11,7,2,4,1,5,18-19,2.0617260815532092,1.120322381823251,0.28557341872268033,1.1823682069690076,0.8090184032652992,1.1015504093628765,0.0,0.0,0
2018-09-22,Real Madrid,Espanol,1,0,H,19,10,5,3,8,3,18-19,2.04800489654179,2.581476423265784,1.0022259386270715,2.0279892349536444,1.3004945300603887,0.6329927901724396,0.0,0.0,2
2018-09-22,Vallecano,Alaves,1,5,A,13,11,4,7,8,4,18-19,1.3814305539417828,0.9769182679957082,1.2415715162000815,2.1079413976822585,1.076519018417886,0.6770938682428989,0.0,0.0,0
2018-09-23,Villarreal,Valencia,0,0,D,11,12,1,2,8,6,18-19,1.4853409695652666,0.8798922044883632,0.8376214433673972,1.049004384011404,0.7639517217394854,0.980008892260257,0.0,0.0,1
2018-09-23,Betis,Ath Bilbao,2,2,D,15,7,3,4,6,1,18-19,1.3372194160939712,0.5160658662809966,0.6641463505384508,1.173950354419142,1.3336363153988715,1.42717016903141,0.0,0.0,1
2018-09-23,Barcelona,Girona,2,2,D,22,7,11,6,8,2,18-19,2.80528465288571,3.4234830149211235,1.1247494581212854,2.019519202377318,1.5816998456649876,1.5804811748058052,0.0,0.0,1
2018-09-23,Levante,Sevilla,2,6,A,19,20,10,9,8,4,18-19,0.8852111077862874,1.430701186726543,1.574639889550011,0.8543823164664406,0.6911197933543028,1.2005045339288163,0.0,0.0,0
2018-09-25,Ath Madrid,Huesca,3,0,H,17,8,5,1,4,3,18-19,1.7882454713126719,1.2060122688435329,0.7343669395752511,0.6913580246913583,0.8888888888888891,2.135802469135803,0.0,0.0,2
2018-09-25,Espanol,Eibar,1,0,H,9,8,5,1,4,3,18-19,1.3519928233024296,0.8669963533735926,0.7553285267816264,1.8911448648760047,1.121918069481961,0.8298161694968964,0.0,0.0,2
2018-09-25,Sociedad,Vallecano,2,2,D,16,11,6,6,8,5,18-19,1.4639801063708802,1.198098621880282,1.1620214437218734,0.9209537026278554,0.9846121786638056,2.4943810108000544,0.0,0.0,1
2018-09-26,Ath Bilbao,Villarreal,0,3,A,12,19,2,6,6,4,18-19,1.1159669029460948,1.5557575435992477,1.61811344602094,1.3235606463768446,0.5865948029922422,0.5584142955782648,0.0,0.0,0
2018-09-26,Leganes,Barcelona,2,1,H,10,9,6,5,4,5,18-19,0.2560538577620623,0.6305693219757332,1.76346033246732,2.203523101923807,2.9489886766140825,1.4164996387475237,0.0,0.0,2
2018-09-26,Sevilla,Real Madrid,3,0,H,16,21,7,3,5,6,18-19,1.5695882109776271,2.4607465289028685,1.467003022619211,2.365336597694527,2.0543176155105227,0.6681506257513811,0.0,0.0,2
2018-09-26,Valencia,Celta,1,1,D,14,9,5,3,0,2,18-19,1.0326695893409361,0.5093011478263237,0.6533392615068381,1.3187598970455632,2.246450694767631,2.1960755153512923,0.0,0.0,1
2018-09-27,Girona,Betis,0,1,A,8,14,2,6,5,1,18-19,1.6796794682515455,1.7211332304433251,1.7203207832038703,1.2248129440626476,1.0107105775206644,1.1094309003589673,0.0,0.0,0
2018-09-27,Valladolid,Levante,2,1,H,20,9,6,4,8,6,18-19,0.6790123456790125,1.0,1.3209876543209877,0.5901407385241917,1.6204674578176954,3.0497599263666744,0.0,0.0,2
2018-09-27,Alaves,Getafe,1,1,D,15,13,2,5,5,7,18-19,2.4052942651215057,2.384346012278591,0.7847292454952659,1.3744840543688064,0.7468815878821674,0.8570489458151203,0.0,0.0,1
2018-09-28,Vallecano,Espanol,2,2,D,11,12,5,5,5,3,18-19,0.9473024684185702,1.3230747857758705,2.3295873405333696,1.9013285488682865,0.9113309022490618,0.503552351187751,0.0,0.0,1
2018-09-29,Barcelona,Ath Bilbao,1,1,D,20,8,8,2,4,3,18-19,1.469015401282538,2.2993257844093886,1.6109997591650158,0.7439779352973966,1.0371716957328319,2.0787422973472935,0.0,0.0,1
2018-09-29,Eibar,Sevilla,1,3,A,15,7,2,5,6,3,18-19,1.26076324325067,0.7479453796546408,0.886544112997931,2.0463921406517516,2.640497685935246,0.9780020150794742,0.0,0.0,0
2018-09-29,Real Madrid,Ath Madrid,0,0,D,15,8,6,3,8,6,18-19,1.5768910651296848,1.3695450770070152,1.4454337505009207,2.1921636475417814,1.804008179229022,0.48957795971683415,0.0,0.0,1
2018-09-29,Sociedad,Valencia,0,1,A,10,9,5,2,3,0,18-19,1.30932007091392,1.4653990812535214,1.4413476291479157,1.0217797262272907,0.6728674318842158,0.7688928410045588,0.0,0.0,0
2018-09-30,Villarreal,Valladolid,0,1,A,27,9,7,3,7,2,18-19,1.8823737642512297,1.3910632019948281,0.37227619705217657,1.4526748971193417,1.3333333333333335,1.2139917695473252,0.0,0.0,0
2018-09-30,Betis,Leganes,1,0,H,17,11,4,5,7,1,18-19,1.8165419627084318,1.0071403850137763,0.7396206002393116,1.1707025718413748,1.087046214650489,1.5089735549782135,0.0,0.0,2
2018-09-30,Huesca,Girona,1,1,D,13,14,6,4,5,5,18-19,0.4609053497942389,0.5925925925925928,2.423868312757202,1.1197863121676972,1.1474221536288836,1.480213855469247,0.0,0.0,1
2018-09-30,Levante,Alaves,2,1,H,14,14,4,2,9,4,18-19,0.39342715901612785,1.4136449718784636,2.6998399509111164,1.9368628434143373,1.9228973415190607,0.8564861636635106,0.0,0.0,2
2018-10-01,Celta,Getafe,1,1,D,8,12,2,4,3,9,18-19,1.2125065980303755,1.8309671298450874,1.7973836769008618,1.249656036245871,0.831254391921445,0.9046992972100802,0.0,0.0,1
2018-10-05,Ath Bilbao,Sociedad,1,3,A,13,6,5,3,11,0,18-19,0.8293186235315978,1.0247811304885546,1.7191615315648625,0.8728800472759468,0.9769327208356811,1.2942317527652771,0.0,0.0,0
2018-10-06,Alaves,Real Madrid,1,0,H,8,13,4,6,4,3,18-19,1.2912418956095584,1.6152648943460406,1.2376574424423403,1.3845940434197899,0.9130300513380103,0.9636225003339473,0.0,0.0,2
2018-10-06,Getafe,Levante,0,1,A,15,12,4,3,10,2,18-19,1.1664373574972475,0.8875029279476301,0.9364661981400535,1.2622847726774187,1.6090966479189759,2.1332266339407444,0.0,0.0,0
2018-10-06,Girona,Eibar,2,3,A,10,12,3,4,4,9,18-19,1.0798575414451315,1.0982814357525892,1.3201425703128313,0.8405088288337801,0.8319635864364272,1.5910294086652874,0.0,0.0,0
2018-10-06,Leganes,Vallecano,1,0,H,13,6,4,2,6,4,18-19,0.7804683812275833,0.7246974764336593,1.339315703318809,0.9648683122790469,1.5487165238505805,2.2197248936889133,0.0,0.0,2
2018-10-07,Ath Madrid,Betis,1,0,H,13,5,5,0,6,4,18-19,1.7947757650278544,1.2026721194860148,0.3263853064778895,2.2110279751389545,1.004760256675851,0.49308040015954113,0.0,0.0,2
2018-10-07,Espanol,Villarreal,3,1,H,28,13,12,6,10,3,18-19,1.6008856992455245,1.2742206014993744,1.0023682341251674,1.2549158428341534,0.9273754679965522,0.581517464701451,0.0,0.0,2
2018-10-07,Sevilla,Celta,2,1,H,12,13,3,5,8,8,18-19,2.3642614271011677,2.760331790623497,0.9853346767196495,1.1416710653535838,1.5539780865633916,1.531589117933908,0.0,0.0,2
2018-10-07,Valencia,Barcelona,1,1,D,10,10,3,5,5,2,18-19,1.6811864841515272,0.7819116212561439,0.5125952273363726,1.3126769341883588,1.8662171896062592,1.4073331727766774,0.0,0.0,1
2018-10-07,Valladolid,Huesca,1,0,H,9,11,3,1,6,2,18-19,1.9684499314128945,1.2222222222222223,0.8093278463648835,0.6406035665294926,0.7283950617283952,1.949245541838135,0.0,0.0,2
2018-10-19,Celta,Alaves,0,1,A,19,9,9,2,6,2,18-19,0.7611140435690559,1.3693187243755944,1.6877260786226054,1.8608279304063724,1.4101765962306938,0.825104961628227,0.0,0.0,0
2018-10-20,Barcelona,Sevilla,4,2,H,23,19,9,7,5,7,18-19,1.208451289458906,1.5774781264041728,1.271555448517785,2.576174284734112,2.506887860415665,0.9902231178130997,0.0,0.0,2
2018-10-20,Real Madrid,Levante,1,2,A,34,6,12,2,15,1,18-19,0.9230626956131933,0.6086867008920069,0.9757483335559649,1.8415231817849458,1.406064431945984,1.4221510892938298,0.0,0.0,0
2018-10-20,Valencia,Leganes,1,1,D,18,7,4,5,10,1,18-19,1.4541243227676848,0.854607747504096,0.6750634848909152,1.5203122541517222,0.8164649842891063,0.8928771355458728,0.0,0.0,1
2018-10-20,Villarreal,Ath Madrid,1,1,D,18,15,6,4,8,7,18-19,0.8366105618894357,0.9515836453310349,1.3876783098009675,2.1965171766852363,1.1351147463240099,0.21759020431859302,0.0,0.0,1
2018-10-21,Betis,Valladolid,0,1,A,20,6,4,2,9,6,18-19,1.4740186500926364,0.669840171117234,0.6620536001063607,2.312299954275263,1.1481481481481484,0.5395518975765891,0.0,0.0,0
2018-10-21,Eibar,Ath Bilbao,1,1,D,18,6,6,3,8,2,18-19,1.56033921922252,1.5546423909576181,1.7273529391101916,0.5528790823543986,1.0165207536590364,2.1461076877099083,0.0,0.0,1
2018-10-21,Huesca,Espanol,0,2,A,10,6,2,2,6,4,18-19,0.4270690443529951,0.48559670781893016,1.6328303612254234,2.06725713283035,1.849480400999583,1.0015788227501117,0.0,0.0,0
2018-10-21,Vallecano,Getafe,1,2,A,10,5,3,2,6,2,18-19,0.6432455415193646,1.0324776825670539,1.8131499291259423,0.7776249049981651,0.5916686186317535,0.9576441320933691,0.0,0.0,0
2018-10-22,Sociedad,Girona,0,0,D,14,12,8,2,7,6,18-19,1.5819200315172979,1.6512884805571209,1.1961545018435182,0.7199050276300877,1.3988542905017263,1.8800950468752209,0.0,0.0,1
2018-10-24,Vallecano,Ath Bilbao,1,1,D,11,12,3,4,5,4,18-19,0.42883036101290983,1.021651788378036,1.8754332860839615,0.7019193882362658,1.011013835772691,1.7640717918066058,0.0,0.0,1
2018-10-26,Valladolid,Espanol,1,1,D,15,11,2,4,5,2,18-19,2.5415333028501754,1.0987654320987656,0.3597012650510594,2.3781714218869,1.8996536006663889,0.6677192151667412,0.0,0.0,1
2018-10-27,Levante,Leganes,2,0,H,9,21,4,6,3,2,18-19,2.227682121189964,1.604042954630656,1.28143405952922,1.3468748361011482,0.8776433228594043,0.9285847570305819,0.0,0.0,2
2018-10-27,Girona,Vallecano,2,1,H,14,14,6,5,4,7,18-19,0.8132700184200585,0.9325695270011509,1.253396697916814,0.6192202406752733,1.0144345255853575,1.583622190722641,0.0,0.0,2
2018-10-27,Celta,Eibar,4,0,H,10,17,6,5,2,8,18-19,0.5074093623793706,0.9128791495837297,1.4584840524150704,1.3735594794816801,1.3697615939717456,1.4849019594067945,0.0,0.0,2
2018-10-27,Ath Madrid,Sociedad,2,0,H,14,7,4,0,10,1,18-19,1.7976781177901577,1.09007649754934,0.4783934695457287,1.3879466876781987,1.1008589870380807,0.7974363345623455,0.0,0.0,2
2018-10-27,Ath Bilbao,Valencia,0,0,D,13,11,2,3,5,2,18-19,0.8012795921575105,1.007342557181794,1.5093811945377373,1.30274954851179,0.9030718316693973,0.7833756565939435,0.0,0.0,1
2018-10-28,Alaves,Villarreal,2,1,H,19,9,6,2,8,4,18-19,2.2405519536042484,1.273451064153796,0.5500699744188181,0.8910737079262905,0.9677224302206899,1.2584522065339785,0.0,0.0,2
2018-10-28,Barcelona,Real Madrid,5,1,H,13,15,8,4,4,2,18-19,1.805634192972604,2.384985417602782,1.5143702990118566,0.6153751304087957,0.739124467261338,1.3171655557039765,0.0,0.0,2
2018-10-28,Getafe,Betis,2,0,H,16,7,7,3,5,4,18-19,1.51841660333211,1.061112412421169,0.9717627547289127,0.9826791000617577,0.4465601140781561,0.7747024000709072,0.0,0.0,2
2018-10-28,Sevilla,Huesca,2,1,H,15,11,4,2,4,2,18-19,1.7174495231560747,2.33792524027711,1.9934820785420664,0.2847126962353301,0.3237311385459535,1.755220240816949,0.0,0.0,2
2018-11-03,Leganes,Ath Madrid,1,1,D,8,9,3,4,4,7,18-19,0.8979165574007656,0.5850955485729362,1.2857231713537212,2.198452078526772,1.39338433169956,0.3189289796971525,0.0,0.0,1
2018-11-03,Real Madrid,Valladolid,2,0,H,16,12,7,2,8,6,18-19,0.4102500869391971,0.8260829781742254,2.5447770371359844,2.0276888685667838,1.065843621399177,0.5731341767007063,0.0,0.0,2
2018-11-03,Valencia,Girona,0,1,A,27,5,9,3,11,2,18-19,1.2018330323411934,0.6020478877795983,0.5222504377292957,1.542180012280039,1.288379684667434,1.1689311319445428,0.0,0.0,0
2018-11-03,Vallecano,Barcelona,2,3,A,11,9,5,5,3,1,18-19,0.41281349378351556,1.0096230170569052,1.7224147938150942,2.203756128648403,3.256656945068521,1.3429135326745711,0.0,0.0,0
2018-11-04,Villarreal,Levante,1,1,D,23,13,4,2,5,4,18-19,0.5940491386175271,0.9784816201471267,1.5056348043559857,2.4851214141266427,1.7360286364204374,0.85428937301948,0.0,0.0,1
2018-11-04,Sociedad,Sevilla,0,0,D,10,8,1,1,7,7,18-19,0.9252977917854659,0.7339059913587206,1.1982908897082303,2.1449663487707165,2.2252834935180736,1.662321385694711,0.0,0.0,1
2018-11-04,Eibar,Alaves,2,1,H,23,9,8,3,13,1,18-19,0.9157063196544535,0.9131743959811638,2.323267972937863,2.4937013024028323,1.5156340427691974,0.7000466496125455,0.0,0.0,2
2018-11-04,Betis,Celta,3,3,D,14,14,6,7,4,4,18-19,0.6551194000411719,0.2977067427187708,1.1831349333806047,1.338272908252914,1.9419194330558198,0.9723227016100471,0.0,0.0,1
2018-11-04,Huesca,Getafe,1,1,D,18,8,7,2,10,2,18-19,0.18980846415688674,0.549154092363969,1.836813493877966,2.0122777355547403,1.3740749416141127,0.6478418364859418,0.0,0.0,1
2018-11-05,Espanol,Ath Bilbao,1,0,H,8,10,3,2,2,1,18-19,1.9187809479246003,1.5997690671109261,0.7784794767778275,0.8675197281050071,0.6715617047878627,1.006254129691825,0.0,0.0,2
2018-11-09,Levante,Sociedad,1,3,A,17,15,2,4,6,4,18-19,1.9900809427510953,1.490685757613625,0.9028595820129868,0.9501985278569773,0.4892706609058138,0.7988605931388203,0.0,0.0,0
2018-11-10,Ath Madrid,Ath Bilbao,3,2,H,9,6,3,5,12,2,18-19,1.7989680523511813,1.2622562211330401,0.545952653131435,0.5783464854033381,0.4477078031919085,1.00416941979455,0.0,0.0,2
2018-11-10,Getafe,Valencia,0,1,A,17,7,3,3,6,4,18-19,1.6748518237031604,1.2493832944094085,0.7652278909906279,0.8012220215607957,0.4013652585197322,0.6815002918195305,0.0,0.0,0
2018-11-10,Girona,Leganes,0,0,D,5,10,0,1,0,6,18-19,2.028120008186693,1.1922531231116227,0.779287421296362,0.9319443716005105,0.7233970323819575,1.1904821142358142,0.0,0.0,1
2018-11-10,Valladolid,Eibar,0,0,D,9,16,1,6,4,4,18-19,1.3517925790445227,0.7105624142661181,1.048756117800471,1.6104708797696357,1.2754495973207758,1.8821786486252423,0.0,0.0,1
2018-11-11,Vallecano,Villarreal,2,2,D,15,11,7,5,8,4,18-19,0.2752089958556771,1.3397486780379368,2.148276529210063,0.7293660924116847,0.9856544134314178,1.3370898695706572,0.0,0.0,1
2018-11-11,Sevilla,Espanol,2,1,H,23,15,10,7,6,3,18-19,1.7633108991804778,1.4835223290120492,1.1082142571298075,2.2791872986164003,1.3998460447406176,0.5189863178518851,0.0,0.0,2
2018-11-11,Barcelona,Betis,3,4,A,20,15,5,8,10,5,18-19,2.4691707524322686,3.171104630045681,1.561942355116381,0.7700796000274479,1.198471161812514,1.7887566222537366,0.0,0.0,0
2018-11-11,Alaves,Huesca,2,1,H,13,9,5,2,5,4,18-19,1.6624675349352216,1.3437560285127983,1.1333644330750303,0.4598723094379245,0.6994360615759794,1.557875662585311,0.0,0.0,2
2018-11-11,Celta,Real Madrid,2,4,A,15,14,4,5,5,1,18-19,1.2255152721686093,2.2946129553705465,1.6482151344066982,1.2735000579594649,1.2173886521161503,1.696518024757323,0.0,0.0,0
2018-11-23,Leganes,Alaves,1,0,H,13,7,6,2,5,3,18-19,0.954629581067007,0.4822646882546384,0.7936547428238762,2.1083116899568144,1.5625040190085322,1.0889096220500203,0.0,0.0,2
2018-11-24,Ath Madrid,Barcelona,1,1,D,3,8,1,2,2,8,18-19,2.1993120349007875,1.8415041474220268,1.0306351020876234,1.6461138349548459,3.1140697533637876,2.374628236744254,0.0,0.0,1
2018-11-24,Eibar,Real Madrid,3,0,H,14,9,8,3,5,4,18-19,1.4069805865130904,0.850299731547184,1.2547857657501618,1.8490000386396432,2.1449257680774334,1.7976786831715488,0.0,0.0,2
2018-11-24,Huesca,Levante,2,2,D,32,5,12,3,7,2,18-19,0.30658153962528306,0.799624041050653,1.7052504417235408,1.3267206285007302,1.3271238384090833,1.601906388008658,0.0,0.0,1
2018-11-24,Valencia,Vallecano,3,0,H,13,13,10,3,6,5,18-19,1.534148014373864,0.6009101723464881,0.45433352787968706,0.5168059972371181,1.5598324520252913,2.0988510194733756,0.0,0.0,2
2018-11-25,Villarreal,Betis,2,1,H,13,13,8,6,5,4,18-19,0.8195773949411231,1.3237696089542785,1.558059913047105,1.5133864000182986,2.1323141078750094,2.1925044148358244,0.0,0.0,2
2018-11-25,Sevilla,Valladolid,1,0,H,17,13,9,5,8,6,18-19,2.175540599453652,1.6556815526746995,1.0721428380865383,1.2345283860296818,0.4737082761774121,0.6991707452003141,0.0,0.0,2
2018-11-25,Espanol,Girona,1,3,A,18,16,10,11,8,3,18-19,1.5194581990776004,1.2665640298270784,1.01265754523459,1.6854133387911288,0.7948354154077485,0.519524947530908,0.0,0.0,0
2018-11-25,Ath Bilbao,Getafe,1,1,D,8,15,4,2,2,2,18-19,0.3855643236022254,0.9651385354612724,1.6694462798630334,1.1165678824687737,0.8329221962729391,0.8434852606604186,0.0,0.0,1
2018-11-26,Sociedad,Celta,2,1,H,15,6,8,2,6,2,18-19,1.633465685237985,1.326180440603876,0.8659070620925469,0.8170101814457397,2.1964086369136977,2.432143422937799,0.0,0.0,2
2018-11-30,Vallecano,Eibar,1,0,H,5,13,2,5,1,4,18-19,0.3445373314914121,1.0398883013501943,2.3992340129822507,1.9379870576753937,1.5668664876981226,0.8365238438334412,0.0,0.0,2
2018-12-01,Celta,Huesca,2,0,H,12,8,5,3,4,4,18-19,0.5446734542971599,1.7976057579424654,2.288095615291866,0.5377210264168554,1.1997493607004353,1.8035002944823606,0.0,0.0,2
