Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,Referee,B365H,B365D,B365A,Home_PPDA,Away_PPDA
2025-05-10,Mallorca,Valladolid,2,1,H,12,16,4,7,5,10,16,12,2,1,0,0,Juan Pulido,1.33,5.25,9.0,8.429,18.077
2025-05-10,Ath Madrid,Sociedad,4,0,H,13,6,7,1,3,3,7,12,0,1,0,0,Jose Maria Sánchez,1.67,3.7,5.0,17.312,22.944
2025-05-11,Leganes,Espanol,3,2,H,13,12,5,6,3,8,14,18,2,2,0,0,Javier Alberola,2.4,3.0,3.2,7.417,10.263
2025-05-11,Barcelona,Real Madrid,4,3,H,23,9,9,5,10,2,17,15,4,3,0,0,Alejandro Hernández,1.9,3.7,3.2,7.192,12.167
2025-05-11,Ath Bilbao,Alaves,1,0,H,11,4,3,1,9,2,17,12,1,1,0,0,José Luis Munuera,1.8,2.9,4.5,3.971,10.077
2025-05-11,Betis,Osasuna,1,1,D,10,16,5,5,6,7,8,12,3,2,0,0,Miguel Ángel Ortiz Arias,1.62,3.75,5.75,10.579,13.368
2025-05-13,Valladolid,Girona,0,1,A,11,13,4,5,6,4,5,19,0,0,0,0,Alejandro Quintero,4.75,3.9,1.73,33.889,10.577
2025-05-13,Sociedad,Celta,0,1,A,15,6,5,2,14,1,18,11,3,1,0,0,Víctor García,2.3,3.3,3.1,6.714,25.0
2025-05-13,Sevilla,Las Palmas,1,0,H,10,14,3,3,4,2,22,15,6,6,0,0,Juan Martínez,1.67,3.7,5.25,6.784,10.562
2025-05-14,Alaves,Valencia,1,0,H,11,10,5,3,9,4,16,10,4,3,0,0,Jesús Gil,2.1,3.1,3.7,12.92,13.417
2025-05-14,Villarreal,Leganes,3,0,H,17,23,7,6,3,6,5,11,1,1,0,0,Ricardo de Burgos,1.33,5.75,8.0,26.5,7.607
2025-05-14,Real Madrid,Mallorca,2,1,H,39,4,13,2,26,0,6,15,0,3,0,0,Javier Alberola,1.38,5.25,7.0,9.235,20.5
2025-05-15,Vallecano,Betis,2,2,D,20,10,6,3,10,7,8,18,1,3,0,0,Pablo González,3.0,3.2,2.4,11.571,9.042
2025-05-15,Osasuna,Ath Madrid,2,0,H,9,9,3,5,3,5,12,11,1,1,0,0,Mario Melero,3.6,3.3,2.1,12.333,8.263
2025-05-15,Espanol,Barcelona,0,2,A,9,12,1,4,3,3,8,10,2,2,1,0,César Soto,9.0,5.75,1.3,23.438,4.76
2025-05-15,Getafe,Ath Bilbao,0,2,A,11,9,1,2,2,5,10,7,1,0,0,0,Guillermo Cuadra,3.2,2.75,2.63,12.783,8.333
2025-05-18,Ath Madrid,Betis,4,1,H,20,12,11,7,7,4,12,9,1,1,0,0,Adri園 Cordero,1.91,3.6,3.8,14.136,15.15
2025-05-18,Barcelona,Villarreal,2,3,A,24,7,9,3,11,3,14,9,2,0,0,0,José Luis Munuera,1.83,4.1,3.75,6.862,16.333
2025-05-18,Celta,Vallecano,1,2,A,24,7,7,2,9,2,10,17,2,3,0,0,Juan Pulido,1.75,3.9,4.33,11.2,12.182
2025-05-18,Las Palmas,Leganes,0,1,A,12,11,3,4,9,2,15,12,2,2,0,0,Jose Maria Sánchez,2.9,3.5,2.35,5.0,14.28
2025-05-18,Mallorca,Getafe,1,2,A,7,10,1,4,3,4,14,9,2,2,0,0,Alejandro Hernández,2.0,3.2,4.2,5.571,12.345
2025-05-18,Osasuna,Espanol,2,0,H,16,16,3,6,8,6,11,5,1,1,0,0,Francisco Hernández,1.8,3.3,4.75,12.737,10.412
2025-05-18,Sevilla,Real Madrid,0,2,A,6,16,1,6,1,7,7,9,0,1,2,0,Mateo Busquets,4.2,4.0,1.75,21.444,8.913
2025-05-18,Sociedad,Girona,3,2,H,15,9,9,5,9,2,10,9,1,3,0,0,Miguel Ángel Ortiz Arias,2.05,3.1,4.1,10.909,11.609
2025-05-18,Valencia,Ath Bilbao,0,1,A,6,10,2,4,5,3,10,16,3,1,0,0,Alejandro Muñíz,2.2,3.0,3.8,13.667,11.562
2025-05-18,Valladolid,Alaves,0,1,A,7,14,1,4,5,9,12,24,0,2,0,0,Isidro Díaz de Mera,6.0,3.75,1.6,10.438,4.39
2025-05-23,Betis,Valencia,1,1,D,14,9,4,2,3,2,8,12,1,2,0,0,Víctor García,1.91,3.75,3.75,11.63,11.4
2025-05-24,Real Madrid,Sociedad,2,0,H,16,9,8,1,11,4,5,7,0,0,0,0,Mario Melero,1.42,5.0,6.5,11.08,28.182
2025-05-24,Espanol,Las Palmas,2,0,H,8,10,3,4,3,6,12,11,3,2,0,0,Alejandro Muñíz,1.38,4.75,8.0,15.571,13.444
2025-05-24,Leganes,Valladolid,3,0,H,16,6,6,2,3,4,11,16,0,1,0,0,César Soto,1.3,5.5,9.5,8.586,12.714
2025-05-24,Alaves,Osasuna,1,1,D,14,19,5,5,5,9,15,6,2,2,0,0,Guillermo Cuadra,3.2,3.2,2.35,7.069,9.5
2025-05-24,Getafe,Celta,1,2,A,6,15,1,8,2,6,13,10,3,4,1,0,Juan Martínez,4.1,3.75,1.85,23.125,9.1
2025-05-24,Vallecano,Mallorca,0,0,D,27,9,8,2,11,2,9,14,2,2,0,0,Ricardo de Burgos,1.53,4.2,6.25,9.4,14.611
2025-05-25,Girona,Ath Madrid,0,4,A,2,19,1,11,1,8,13,11,0,1,0,0,Jesús Gil,3.8,3.75,1.91,15.45,10.545
2025-05-25,Villarreal,Sevilla,4,2,H,12,17,7,6,3,5,8,14,0,1,0,0,Javier Alberola,1.48,5.0,6.0,14.684,14.609
2025-05-25,Ath Bilbao,Barcelona,0,3,A,10,13,1,4,2,6,21,10,1,0,0,0,Pablo González,3.2,3.75,2.1,14.556,4.708
2025-08-15,Girona,Vallecano,1,3,A,7,16,2,5,2,4,8,17,0,1,1,0,Javier Alberola,2.25,3.25,3.3,24.0,7.267
2025-08-15,Villarreal,Oviedo,2,0,H,25,5,10,4,10,1,10,8,1,2,0,1,Alejandro Muñíz,1.4,4.75,8.0,8.143,40.429
2025-08-16,Mallorca,Barcelona,0,3,A,4,24,1,8,3,6,8,17,4,1,2,0,José Luis Munuera,7.0,5.0,1.4,19.25,4.033
2025-08-16,Alaves,Levante,2,1,H,15,7,4,3,10,1,15,13,0,1,0,0,Miguel Sesma,2.15,3.0,3.8,6.381,20.083
2025-08-16,Valencia,Sociedad,1,1,D,18,13,2,3,8,7,5,11,1,2,0,0,Jose Maria Sánchez,2.6,2.9,3.1,18.167,12.1
2025-08-17,Celta,Getafe,0,2,A,11,10,3,3,9,3,15,17,3,2,0,0,Iosu Galech,1.73,3.5,5.25,3.793,16.211
2025-08-17,Ath Bilbao,Sevilla,3,2,H,14,12,3,6,10,1,8,12,0,2,0,0,Francisco Hernández,1.57,3.9,6.0,20.267,10.048
2025-08-17,Espanol,Ath Madrid,2,1,H,10,15,5,4,1,3,14,11,3,3,0,0,Mateo Busquets,6.0,3.9,1.57,19.684,13.222
2025-08-18,Elche,Betis,1,1,D,6,12,2,4,1,3,14,13,0,1,0,0,Víctor García,3.4,3.3,2.2,8.25,21.316
2025-08-19,Real Madrid,Osasuna,1,0,H,18,2,5,0,7,0,10,12,1,0,0,1,Adrián Cordero,1.22,6.25,13.0,7.25,20.846
2025-08-22,Betis,Alaves,1,0,H,16,11,5,5,5,2,10,17,2,3,0,0,Miguel Ángel Ortiz Arias,1.91,3.4,4.2,13.684,9.759
2025-08-23,Mallorca,Celta,1,1,D,12,8,4,2,3,4,12,12,3,3,0,0,José Guzmán,3.0,3.1,2.55,17.647,16.333
2025-08-23,Ath Madrid,Elche,1,1,D,13,6,6,2,10,2,14,7,0,3,0,0,César Soto,1.25,5.25,15.0,7.969,15.056
2025-08-23,Levante,Barcelona,2,3,A,8,26,5,10,0,11,10,8,3,1,0,0,Alejandro Hernández,11.0,6.0,1.25,18.562,4.389
2025-08-24,Osasuna,Valencia,1,0,H,16,4,4,1,3,4,14,13,2,1,0,1,Jesús Gil,2.4,3.2,3.1,11.684,16.429
2025-08-24,Sociedad,Espanol,2,2,D,15,14,7,3,5,2,16,18,2,2,0,0,Alejandro Quintero,1.8,3.4,5.0,6.192,11.615
2025-08-24,Villarreal,Girona,5,0,H,19,5,7,2,8,1,8,9,1,2,0,0,Guillermo Cuadra,1.53,4.33,6.0,18.438,13.348
2025-08-24,Oviedo,Real Madrid,0,3,A,6,26,3,10,1,9,8,7,2,1,0,0,Ricardo de Burgos,9.5,5.5,1.3,24.75,7.828
2025-08-25,Ath Bilbao,Vallecano,1,0,H,11,6,4,1,3,6,13,13,0,4,0,0,Juan Martínez,1.7,3.5,5.5,12.88,10.278
2025-08-25,Sevilla,Getafe,1,2,A,12,9,3,6,5,3,10,24,2,2,0,0,Isidro Díaz de Mera,2.25,3.0,3.6,3.625,13.174
2025-08-27,Celta,Betis,1,1,D,14,7,5,2,10,4,13,11,1,2,0,0,Jesús Gil,2.2,3.4,3.25,19.867,13.609
2025-08-29,Elche,Levante,2,0,H,16,11,5,1,4,2,14,17,1,2,0,0,Iosu Galech,2.15,3.25,3.5,7.368,18.167
2025-08-29,Valencia,Getafe,3,0,H,7,11,4,1,8,6,18,7,2,0,0,0,Francisco Hernández,2.3,2.9,3.6,9.733,12.05
2025-08-30,Alaves,Ath Madrid,1,1,D,5,15,2,6,1,6,10,17,2,3,0,0,Víctor García,4.75,3.5,1.8,20.929,5.5
2025-08-30,Oviedo,Sociedad,1,0,H,8,18,1,6,1,10,7,18,2,1,0,0,Adrián Cordero,3.5,3.1,2.25,19.375,9.64
2025-08-30,Girona,Sevilla,0,2,A,20,13,5,4,11,3,5,14,0,2,0,0,Miguel Ángel Ortiz Arias,2.4,3.3,3.0,9.45,14.263
2025-08-30,Real Madrid,Mallorca,2,1,H,17,9,7,5,4,5,12,7,2,0,0,0,Jose Maria Sánchez,1.18,7.0,15.0,9.565,19.364
2025-08-31,Celta,Villarreal,1,1,D,10,8,2,3,1,5,11,8,1,1,0,0,Alejandro Quintero,2.75,3.5,2.5,9.773,21.632
2025-08-31,Betis,Ath Bilbao,1,2,A,9,15,2,6,4,10,9,16,1,4,0,1,Isidro Díaz de Mera,3.0,3.1,2.55,10.115,8.548
2025-08-31,Espanol,Osasuna,1,0,H,10,10,4,3,2,3,13,14,2,3,0,0,Miguel Sesma,2.38,3.2,3.1,14.45,11.895
2025-08-31,Vallecano,Barcelona,1,1,D,12,12,6,3,9,4,16,8,4,1,0,0,Mateo Busquets,6.25,5.5,1.4,8.031,8.4
2025-09-12,Sevilla,Elche,2,2,D,7,5,3,2,2,2,23,19,4,3,0,0,Javier Alberola,1.85,3.4,4.5,5.45,6.357
2025-09-13,Getafe,Oviedo,2,0,H,10,5,3,1,4,3,12,18,2,5,0,1,José Guzmán,1.95,3.1,4.5,8.63,7.9
2025-09-13,Sociedad,Real Madrid,1,2,A,23,16,4,6,12,4,17,7,2,1,0,1,Jesús Gil,5.0,4.33,1.6,8.105,14.562
2025-09-13,Ath Bilbao,Alaves,0,1,A,12,4,3,2,6,6,17,21,4,3,0,0,Jose Maria Sánchez,1.6,3.9,5.75,5.079,9.731
2025-09-13,Ath Madrid,Villarreal,2,0,H,8,8,3,1,8,3,12,15,2,4,0,0,José Luis Munuera,1.8,3.7,4.33,14.286,21.765
2025-09-14,Celta,Girona,1,1,D,21,13,7,8,10,3,7,9,0,3,0,0,Adrián Cordero,1.73,3.9,4.75,12.045,22.467
2025-09-14,Levante,Betis,2,2,D,5,28,2,9,4,12,16,11,3,2,0,0,Alejandro Muñíz,3.25,3.25,2.3,14.81,6.85
2025-09-14,Osasuna,Vallecano,2,0,H,9,19,7,6,3,6,13,7,3,2,0,0,César Soto,2.55,3.2,2.9,22.538,10.929
2025-09-14,Barcelona,Valencia,6,0,H,24,2,10,1,5,4,9,8,0,1,0,0,Guillermo Cuadra,1.22,7.0,11.0,6.7,23.062
2025-09-15,Espanol,Mallorca,3,2,H,9,24,3,10,3,9,9,16,2,1,1,0,Alejandro Hernández,2.1,3.4,3.5,20.615,8.727
2025-09-19,Betis,Sociedad,3,1,H,21,11,6,5,3,5,7,20,3,7,0,0,Mateo Busquets,1.91,3.6,3.75,9.29,9.862
2025-09-20,Girona,Levante,0,4,A,7,14,1,7,5,4,11,17,4,3,2,0,Alejandro Quintero,1.91,3.6,4.0,35.0,8.864
2025-09-20,Real Madrid,Espanol,2,0,H,16,8,5,1,5,3,10,20,2,0,0,0,Juan Martínez,1.2,7.0,13.0,7.522,15.241
2025-09-20,Alaves,Sevilla,1,2,A,8,9,5,3,4,4,20,19,1,7,0,0,Iosu Galech,2.25,3.1,3.5,7.969,7.84
2025-09-20,Villarreal,Osasuna,2,1,H,26,6,8,3,7,0,10,11,2,3,0,1,Isidro Díaz de Mera,1.55,4.33,5.5,6.583,23.455
2025-09-20,Valencia,Ath Bilbao,2,0,H,13,11,5,5,5,6,13,6,1,1,0,1,Miguel Ángel Ortiz Arias,3.0,3.0,2.55,13.0,11.684
2025-09-21,Vallecano,Celta,1,1,D,15,9,5,5,5,7,8,10,1,1,0,0,Víctor García,2.3,3.3,3.2,12.412,20.429
2025-09-21,Mallorca,Ath Madrid,1,1,D,8,12,3,7,3,6,14,6,0,0,0,1,Francisco Hernández,5.0,3.6,1.75,14.389,22.444
2025-09-21,Elche,Oviedo,1,0,H,15,12,5,4,3,3,9,18,2,2,0,0,Miguel Sesma,1.91,3.2,4.5,10.737,16.667
2025-09-21,Barcelona,Getafe,3,0,H,16,3,7,2,3,2,9,15,2,4,0,0,Ricardo de Burgos,1.22,6.5,12.0,8.824,14.519
2025-09-23,Ath Bilbao,Girona,1,1,D,17,6,5,3,8,1,19,15,0,2,0,0,José Luis Munuera,1.45,4.33,7.0,4.811,26.25
2025-09-23,Espanol,Valencia,2,2,D,21,5,10,2,8,3,9,9,1,4,0,0,José Guzmán,2.25,3.1,3.4,11.0,10.826
2025-09-23,Levante,Real Madrid,1,4,A,11,24,2,10,1,7,17,9,1,1,0,0,Isidro Díaz de Mera,7.5,5.75,1.33,14.214,15.316
2025-09-23,Sevilla,Villarreal,1,2,A,16,12,2,5,3,3,17,14,2,3,0,0,César Soto,3.1,3.4,2.3,5.613,10.647
2025-09-24,Getafe,Alaves,1,1,D,7,10,1,4,2,7,14,20,2,3,0,0,Alejandro Quintero,2.3,2.9,3.6,7.6,4.6
2025-09-24,Ath Madrid,Vallecano,3,2,H,20,9,8,3,8,6,6,12,3,4,0,0,Alejandro Hernández,1.5,4.5,6.0,9.583,14.476
2025-09-24,Sociedad,Mallorca,1,0,H,17,7,4,3,11,2,13,15,2,2,0,0,Iosu Galech,1.8,3.4,4.75,6.52,14.25
2025-09-25,Osasuna,Elche,1,1,D,9,12,2,4,2,3,19,13,2,2,0,0,Adrián Cordero,1.95,3.25,4.33,10.333,10.263
2025-09-25,Oviedo,Barcelona,1,3,A,7,22,3,10,6,9,10,6,1,0,0,0,Miguel Ángel Ortiz Arias,10.0,5.75,1.25,34.8,4.5
2025-09-26,Girona,Espanol,0,0,D,12,20,3,5,8,4,9,11,0,1,0,0,Francisco Hernández,2.45,3.3,2.88,12.062,9.844
2025-09-27,Getafe,Levante,1,1,D,11,11,4,3,6,2,15,16,4,3,0,0,Mateo Busquets,2.05,3.1,4.1,5.261,5.731
2025-09-27,Ath Madrid,Real Madrid,5,2,H,13,6,7,2,7,2,17,14,5,4,0,0,Javier Alberola,3.0,3.6,2.3,14.35,9.471
2025-09-27,Mallorca,Alaves,1,0,H,12,12,3,3,4,8,14,18,2,3,0,0,Adrián Cordero,2.35,3.0,3.4,11.455,5.897
2025-09-27,Villarreal,Ath Bilbao,1,0,H,14,16,5,4,6,5,13,11,2,0,0,0,Miguel Sesma,2.1,3.25,3.7,16.688,9.273
2025-09-28,Vallecano,Sevilla,0,1,A,18,4,6,1,12,4,12,15,3,2,1,0,Jesús Gil,2.0,3.3,4.0,10.2,14.381
2025-09-28,Elche,Celta,2,1,H,17,8,8,2,7,2,12,20,3,3,0,0,Guillermo Cuadra,2.88,3.1,2.6,10.65,11.56
2025-09-28,Barcelona,Sociedad,2,1,H,22,7,12,2,12,1,6,12,1,2,0,0,Alejandro Hernández,1.27,5.75,10.0,8.588,26.385
2025-09-28,Betis,Osasuna,2,0,H,12,12,6,1,5,5,6,7,0,1,0,0,Víctor García,1.75,3.8,4.5,16.5,26.417
2025-09-30,Valencia,Oviedo,1,2,A,16,10,5,4,5,4,14,12,1,4,0,1,Ricardo de Burgos,1.7,3.5,5.5,10.364,11.033
2025-10-03,Osasuna,Getafe,2,1,H,7,6,3,2,1,6,11,14,1,4,0,0,Javier Alberola,2.15,2.9,4.1,12.9,11.333
2025-10-04,Oviedo,Levante,0,2,A,13,14,2,5,9,3,10,10,2,2,0,0,José Luis Munuera,2.5,3.3,2.88,17.417,14.909
2025-10-04,Girona,Valencia,2,1,H,4,19,4,6,0,7,13,12,5,1,2,0,Isidro Díaz de Mera,2.45,3.5,2.8,12.842,13.056
2025-10-04,Ath Bilbao,Mallorca,2,1,H,18,7,5,2,7,2,16,13,5,6,0,1,Alejandro Quintero,1.53,3.8,7.0,9.786,16.0
2025-10-04,Real Madrid,Villarreal,3,1,H,26,9,7,2,4,0,9,14,2,4,0,1,Guillermo Cuadra,1.45,5.0,6.0,5.828,23.333
2025-10-05,Alaves,Elche,3,1,H,25,6,5,3,14,4,13,9,3,1,0,1,Miguel Ángel Ortiz Arias,2.3,3.1,3.3,8.433,12.75
2025-10-05,Sevilla,Barcelona,4,1,H,13,17,5,8,7,6,18,9,7,5,0,0,Alejandro Muñíz,5.75,5.25,1.45,9.48,7.476
2025-10-05,Espanol,Betis,1,2,A,14,12,5,3,10,5,16,4,2,6,0,0,Iosu Galech,2.63,3.4,2.63,14.222,23.909
2025-10-05,Sociedad,Vallecano,0,1,A,10,7,3,2,7,5,13,21,1,2,0,0,José Guzmán,2.05,3.6,3.5,13.1,9.111
2025-10-05,Celta,Ath Madrid,1,1,D,18,6,4,1,6,3,7,10,1,3,0,1,César Soto,4.5,3.8,1.75,12.042,19.625
2025-10-17,Oviedo,Espanol,0,2,A,13,19,4,10,3,5,9,8,2,1,0,0,Mateo Busquets,3.0,3.1,2.5,7.571,16.714
2025-10-18,Sevilla,Mallorca,1,3,A,13,7,4,6,9,2,16,13,2,1,0,0,Víctor García,1.85,3.3,4.75,6.609,11.0
2025-10-18,Barcelona,Girona,2,1,H,27,11,9,4,11,5,10,7,1,2,0,0,Jesús Gil,1.2,7.0,12.0,8.0,40.5
2025-10-18,Villarreal,Betis,2,2,D,7,16,3,3,5,6,13,10,1,1,0,0,Francisco Hernández,1.91,3.6,4.0,19.824,11.316
2025-10-18,Ath Madrid,Osasuna,1,0,H,18,9,9,2,4,2,10,11,1,3,0,0,Ricardo de Burgos,1.38,4.75,8.5,9.81,13.905
2025-10-19,Elche,Ath Bilbao,0,0,D,15,4,5,1,6,2,14,20,2,3,0,0,José Guzmán,3.75,3.25,2.1,7.263,12.643
2025-10-19,Celta,Sociedad,1,1,D,4,17,1,7,1,10,10,20,4,3,1,0,Juan Martínez,2.1,3.4,3.5,30.625,7.121
2025-10-19,Levante,Vallecano,0,3,A,17,10,4,5,11,4,6,18,0,1,0,0,Miguel Sesma,2.88,3.25,2.5,11.95,9.0
2025-10-19,Getafe,Real Madrid,0,1,A,7,23,1,10,1,4,27,11,4,1,2,0,José Luis Munuera,8.0,4.33,1.42,9.939,4.211
2025-10-20,Alaves,Valencia,0,0,D,13,5,3,2,7,0,13,20,1,2,0,0,Iosu Galech,2.25,3.0,3.6,6.682,15.882
2025-10-24,Sociedad,Sevilla,2,1,H,5,6,3,1,1,9,19,14,1,3,0,0,Adrián Cordero,1.95,3.5,3.8,6.289,8.0
2025-10-25,Girona,Oviedo,3,3,D,8,10,6,5,11,4,13,16,4,3,0,0,Alejandro Muñíz,1.8,3.5,4.75,7.28,13.917
2025-10-25,Espanol,Elche,1,0,H,16,13,7,4,4,2,14,15,4,2,0,0,Ricardo de Burgos,1.95,3.25,4.1,13.37,7.15
2025-10-25,Ath Bilbao,Getafe,0,1,A,7,8,4,3,1,5,15,14,1,3,0,0,Isidro Díaz de Mera,1.67,3.5,6.0,5.9,8.867
2025-10-25,Valencia,Villarreal,0,2,A,15,12,3,5,7,5,13,14,2,4,0,0,Javier Alberola,3.1,3.6,2.2,10.385,14.542
2025-10-26,Mallorca,Levante,1,1,D,20,13,4,5,5,4,8,13,3,2,0,0,Miguel Ángel Ortiz Arias,2.1,3.3,3.6,7.043,11.37
2025-10-26,Real Madrid,Barcelona,2,1,H,23,15,10,6,12,4,12,9,5,5,1,1,César Soto,1.95,4.1,3.3,15.773,8.389
2025-10-26,Osasuna,Celta,2,3,A,17,11,7,5,6,2,10,13,3,4,0,0,Alejandro Hernández,2.35,3.2,3.2,9.391,18.067
2025-10-26,Vallecano,Alaves,1,0,H,15,12,5,2,7,5,13,11,1,3,0,0,Víctor García,2.1,3.1,3.9,5.742,10.182
2025-10-27,Betis,Ath Madrid,0,2,A,17,9,5,4,2,5,9,18,2,1,0,0,Juan Martínez,3.1,3.6,2.2,11.5,12.579
2025-10-31,Getafe,Girona,2,1,H,12,8,4,4,8,3,17,15,1,1,0,0,Jose Maria Sánchez,2.15,3.0,3.8,6.417,4.043
2025-11-01,Villarreal,Vallecano,4,0,H,16,13,7,3,3,5,7,11,1,1,0,0,Iosu Galech,1.7,3.8,5.0,18.4,11.583
2025-11-01,Ath Madrid,Sevilla,3,0,H,15,10,6,2,9,4,9,12,0,3,0,0,Francisco Hernández,1.33,5.0,9.0,14.333,12.455
2025-11-01,Sociedad,Ath Bilbao,3,2,H,9,11,5,4,6,2,20,8,2,3,0,0,José Luis Munuera,2.7,3.0,2.8,8.174,11.278
2025-11-01,Real Madrid,Valencia,4,0,H,21,4,11,1,7,1,14,7,1,1,0,0,Mateo Busquets,1.17,8.0,15.0,6.128,25.5
2025-11-02,Levante,Celta,1,2,A,9,20,3,6,4,4,10,12,2,3,1,0,Alejandro Quintero,2.88,3.4,2.45,19.812,6.8
2025-11-02,Alaves,Espanol,2,1,H,13,18,4,2,1,6,14,12,4,2,1,0,Guillermo Cuadra,2.38,3.0,3.3,8.087,9.889
2025-11-02,Barcelona,Elche,3,1,H,17,9,5,3,6,3,12,16,0,1,0,0,Miguel Sesma,1.22,6.25,12.0,9.4,8.607
2025-11-02,Betis,Mallorca,3,0,H,15,14,8,1,4,5,9,8,0,3,0,0,Jesús Gil,1.57,4.2,5.25,12.217,15.857
2025-11-03,Oviedo,Osasuna,0,0,D,8,11,2,5,4,2,17,17,3,1,0,0,José Guzmán,3.0,3.1,2.5,10.524,8.867
2025-11-07,Elche,Sociedad,1,1,D,12,13,3,5,1,3,14,15,1,3,0,0,Isidro Díaz de Mera,2.7,3.2,2.7,10.625,11.0
2025-11-08,Girona,Alaves,1,0,H,10,14,2,5,6,1,9,15,0,3,0,0,Adrián Cordero,2.4,3.25,3.0,12.955,13.773
2025-11-08,Sevilla,Osasuna,1,0,H,10,9,4,3,5,6,21,13,5,3,0,0,Miguel Ángel Ortiz Arias,2.15,3.3,3.5,7.44,7.32
2025-11-08,Ath Madrid,Levante,3,1,H,25,6,10,3,21,4,5,6,3,1,0,0,Jesús Gil,1.22,6.5,12.0,5.474,31.9
2025-11-08,Espanol,Villarreal,0,2,A,14,9,3,3,4,2,9,9,0,2,0,0,Alejandro Hernández,2.8,3.5,2.38,13.769,30.083
2025-11-09,Ath Bilbao,Oviedo,1,0,H,21,5,7,2,7,4,12,8,1,1,0,0,César Soto,1.5,3.8,8.0,10.194,13.556
2025-11-09,Vallecano,Real Madrid,0,0,D,13,21,2,5,5,8,17,7,3,2,0,0,Juan Martínez,5.25,5.0,1.5,10.0,13.562
2025-11-09,Mallorca,Getafe,1,0,H,6,14,4,3,1,14,15,8,0,2,0,0,Ricardo de Burgos,2.5,2.9,3.2,9.158,6.4
2025-11-09,Valencia,Betis,1,1,D,17,9,4,2,7,2,13,10,3,3,0,0,Víctor García,3.3,3.4,2.2,16.105,9.538
2025-11-09,Celta,Barcelona,2,4,A,5,21,3,9,2,5,13,10,1,5,0,1,Javier Alberola,4.5,4.2,1.65,14.955,11.16
2025-11-21,Valencia,Levante,1,0,H,14,8,3,1,7,0,16,15,4,3,0,0,Alejandro Muñíz,2.0,3.5,3.7,9.304,10.964
2025-11-22,Alaves,Celta,0,1,A,5,7,2,4,4,2,21,15,2,2,0,0,Juan Martínez,2.6,3.0,2.9,9.433,9.406
2025-11-22,Barcelona,Ath Bilbao,4,0,H,19,13,7,2,5,7,9,9,0,2,0,1,Jose Maria Sánchez,1.36,5.5,7.0,9.722,18.75
2025-11-22,Osasuna,Sociedad,1,3,A,14,19,4,9,3,3,13,7,3,2,1,0,Mateo Busquets,2.8,3.1,2.7,17.375,11.368
2025-11-22,Villarreal,Mallorca,2,1,H,14,9,7,3,3,1,17,8,2,2,0,0,José Guzmán,1.44,4.75,7.0,5.806,22.583
2025-11-23,Oviedo,Vallecano,0,0,D,8,11,3,3,5,6,11,13,1,2,1,1,Alejandro Quintero,3.5,3.2,2.2,15.368,7.833
2025-11-23,Betis,Girona,1,1,D,23,11,7,4,8,0,10,16,3,4,1,0,Iosu Galech,1.53,4.33,5.75,12.5,13.619
2025-11-23,Getafe,Ath Madrid,0,1,A,9,13,1,6,6,7,9,17,2,3,0,0,Guillermo Cuadra,5.25,3.5,1.73,13.05,5.048
2025-11-23,Elche,Real Madrid,2,2,D,15,20,6,7,2,8,10,8,4,0,1,0,Francisco Hernández,7.0,5.25,1.38,11.368,9.957
2025-11-24,Espanol,Sevilla,2,1,H,8,22,5,6,4,13,18,7,4,1,0,0,Miguel Sesma,2.05,3.3,3.8,8.844,6.667
2025-11-28,Getafe,Elche,1,0,H,15,9,6,4,3,5,18,11,2,2,0,0,Alejandro Hernández,2.25,2.88,3.8,9.344,7.429
2025-11-29,Mallorca,Osasuna,2,2,D,7,14,4,2,2,8,10,15,3,4,0,0,Jesús Gil,2.35,3.0,3.4,11.412,10.13
2025-11-29,Barcelona,Alaves,3,1,H,18,9,6,2,5,4,10,17,2,3,0,0,Miguel Ángel Ortiz Arias,1.2,7.0,13.0,4.886,15.615
2025-11-29,Levante,Ath Bilbao,0,2,A,11,14,4,4,4,2,11,19,3,2,0,0,Adrián Cordero,3.5,3.3,2.15,7.5,7.171
2025-11-29,Ath Madrid,Oviedo,2,0,H,14,12,8,1,7,2,5,8,0,1,0,0,Víctor Acosta,1.2,6.25,17.0,14.524,11.962
2025-11-30,Sociedad,Villarreal,2,3,A,18,10,7,5,8,2,15,18,3,7,0,0,César Soto,2.8,3.4,2.45,5.368,15.318
2025-11-30,Sevilla,Betis,0,2,A,9,9,3,4,6,4,14,22,2,3,1,0,José Luis Munuera,3.0,3.3,2.38,4.227,8.269
2025-11-30,Celta,Espanol,0,1,A,11,9,4,2,4,3,12,15,1,2,0,0,Isidro Díaz de Mera,2.05,3.5,3.5,8.214,13.889
2025-11-30,Girona,Real Madrid,1,1,D,10,25,4,4,2,5,9,13,3,0,0,0,Ricardo de Burgos,6.5,5.25,1.4,21.417,8.258
2025-12-01,Vallecano,Valencia,1,1,D,19,10,7,2,10,5,11,9,1,1,0,0,Javier Alberola,1.95,3.4,4.1,9.222,19.0
2025-12-02,Barcelona,Ath Madrid,3,1,H,19,7,6,2,5,4,12,9,1,1,0,0,Ricardo de Burgos,1.73,4.2,4.1,8.84,12.8
2025-12-03,Ath Bilbao,Real Madrid,0,3,A,9,13,4,8,5,7,15,4,2,0,0,0,Jesús Gil,4.1,3.9,1.8,17.458,11.938
