Season,Team,Date,h_a,PPDA,OPPDA
21-22,Real Madrid,2022-05-15 17:30:00,a,9.470588235294118,15.12
21-22,Real Madrid,2022-05-20 19:00:00,h,13.956521739130435,15.333333333333334
21-22,Levante,2021-08-14 17:30:00,a,7.285714285714286,17.4375
21-22,Levante,2021-08-22 20:00:00,h,12.4,8.347826086956522
21-22,Levante,2021-08-28 17:30:00,a,8.65625,9.928571428571429
21-22,Levante,2021-09-11 16:30:00,h,9.869565217391305,5.535714285714286
21-22,Levante,2021-09-18 16:30:00,a,16.4375,22.454545454545453
21-22,Levante,2021-09-21 20:00:00,h,6.439024390243903,6.533333333333333
21-22,Levante,2021-09-26 14:15:00,a,13.15625,7.818181818181818
21-22,Levante,2021-10-02 14:15:00,a,5.0,7.44
21-22,Levante,2021-10-16 16:30:00,h,7.3,11.714285714285714
21-22,Levante,2021-10-24 12:00:00,a,17.823529411764707,9.28
21-22,Levante,2021-10-28 19:30:00,h,15.304347826086957,10.555555555555555
21-22,Levante,2021-11-01 20:00:00,h,10.869565217391305,8.6
21-22,Levante,2021-11-06 17:30:00,a,11.318181818181818,5.04
21-22,Levante,2021-11-19 20:00:00,h,9.392857142857142,9.565217391304348
21-22,Levante,2021-11-28 13:00:00,a,10.789473684210526,4.666666666666667
21-22,Levante,2021-12-05 17:30:00,h,9.210526315789474,11.37037037037037
21-22,Levante,2021-12-11 13:00:00,a,10.538461538461538,14.722222222222221
21-22,Levante,2021-12-20 20:00:00,h,4.866666666666666,9.714285714285714
21-22,Levante,2022-01-03 18:00:00,a,10.892857142857142,14.333333333333334
21-22,Levante,2022-01-08 13:00:00,h,7.793103448275862,14.23076923076923
21-22,Levante,2022-01-22 13:00:00,h,7.368421052631579,15.944444444444445
21-22,Levante,2022-02-04 20:00:00,a,9.3,14.08695652173913
21-22,Levante,2022-02-13 15:15:00,h,11.346153846153847,8.956521739130435
21-22,Levante,2022-02-16 18:00:00,a,7.625,11.391304347826088
21-22,Levante,2022-02-21 20:00:00,a,13.0,6.0
21-22,Levante,2022-02-25 20:00:00,h,14.210526315789474,15.571428571428571
21-22,Levante,2022-03-07 20:00:00,a,9.2,14.619047619047619
21-22,Levante,2022-03-12 13:00:00,h,7.2592592592592595,14.38888888888889
21-22,Levante,2022-03-19 17:30:00,a,9.909090909090908,12.666666666666666
21-22,Levante,2022-04-02 14:15:00,h,9.521739130434783,7.346153846153846
21-22,Levante,2022-04-10 19:00:00,h,22.5625,17.272727272727273
21-22,Levante,2022-04-17 12:00:00,a,11.5625,8.789473684210526
21-22,Levante,2022-04-21 17:00:00,h,12.8,11.0
21-22,Levante,2022-04-30 16:30:00,a,4.045454545454546,16.6
21-22,Levante,2022-05-06 19:00:00,h,11.037037037037036,5.413793103448276
21-22,Levante,2022-05-12 19:30:00,a,23.0,17.0625
21-22,Levante,2022-05-15 17:30:00,h,4.217391304347826,13.523809523809524
21-22,Levante,2022-05-20 19:00:00,a,9.869565217391305,6.884615384615385
21-22,Celta Vigo,2021-08-15 15:30:00,h,7.333333333333333,15.736842105263158
21-22,Celta Vigo,2021-08-23 20:00:00,a,14.928571428571429,6.040816326530612
21-22,Celta Vigo,2021-08-28 15:00:00,h,4.0606060606060606,11.826086956521738
21-22,Celta Vigo,2021-09-12 19:00:00,a,18.15,11.7
21-22,Celta Vigo,2021-09-17 19:00:00,h,3.3529411764705883,24.1875
21-22,Celta Vigo,2021-09-21 20:00:00,a,6.533333333333333,6.439024390243903
21-22,Celta Vigo,2021-09-27 19:00:00,h,4.086956521739131,15.052631578947368
21-22,Celta Vigo,2021-10-03 12:00:00,a,5.566666666666666,8.74074074074074
21-22,Celta Vigo,2021-10-17 14:15:00,h,16.4,13.823529411764707
21-22,Celta Vigo,2021-10-25 19:00:00,a,5.931034482758621,14.214285714285714
21-22,Celta Vigo,2021-10-28 17:00:00,h,6.709677419354839,12.714285714285714
21-22,Celta Vigo,2021-11-01 17:30:00,a,7.0,8.625
21-22,Celta Vigo,2021-11-06 15:15:00,h,6.833333333333333,10.0
21-22,Celta Vigo,2021-11-20 13:00:00,h,5.3,9.321428571428571
21-22,Celta Vigo,2021-11-27 13:00:00,a,8.0,19.5625
21-22,Celta Vigo,2021-12-05 20:00:00,h,3.36,9.7
21-22,Celta Vigo,2021-12-10 20:00:00,a,4.3076923076923075,3.4857142857142858
21-22,Celta Vigo,2021-12-17 20:00:00,h,7.135135135135135,14.19047619047619
21-22,Celta Vigo,2022-01-02 17:30:00,a,12.8,6.25
21-22,Celta Vigo,2022-01-08 15:15:00,a,4.533333333333333,13.833333333333334
21-22,Celta Vigo,2022-01-19 18:00:00,h,12.35,7.678571428571429
21-22,Celta Vigo,2022-01-22 17:30:00,a,15.590909090909092,7.0
21-22,Celta Vigo,2022-02-05 17:30:00,h,7.709677419354839,7.607142857142857
21-22,Celta Vigo,2022-02-12 13:00:00,a,6.206896551724138,18.666666666666668
21-22,Celta Vigo,2022-02-21 20:00:00,h,6.0,13.0
21-22,Celta Vigo,2022-02-26 20:00:00,a,10.3,13.821428571428571
21-22,Celta Vigo,2022-03-06 17:30:00,h,7.413793103448276,15.636363636363637
21-22,Celta Vigo,2022-03-12 17:30:00,a,7.09375,16.714285714285715
21-22,Celta Vigo,2022-03-20 15:15:00,h,7.2105263157894735,15.578947368421053
21-22,Celta Vigo,2022-04-02 16:30:00,h,9.222222222222221,21.692307692307693
21-22,Celta Vigo,2022-04-10 14:15:00,a,9.10344827586207,13.5
21-22,Celta Vigo,2022-04-17 16:30:00,a,7.548387096774194,12.347826086956522
21-22,Celta Vigo,2022-04-20 18:00:00,h,4.761904761904762,19.571428571428573
21-22,Celta Vigo,2022-05-01 14:15:00,a,6.3125,6.774193548387097
21-22,Celta Vigo,2022-05-07 16:30:00,h,8.347826086956522,21.1
21-22,Celta Vigo,2022-05-10 19:30:00,a,13.565217391304348,7.184210526315789
21-22,Celta Vigo,2022-05-15 17:30:00,h,7.2727272727272725,8.555555555555555
21-22,Celta Vigo,2022-05-21 15:30:00,a,5.24,6.111111111111111
21-22,Real Betis,2021-08-14 17:30:00,a,6.72,18.72222222222222
21-22,Real Betis,2021-08-20 19:00:00,h,3.5217391304347827,30.333333333333332
21-22,Real Betis,2021-08-28 20:00:00,h,6.970588235294118,9.741935483870968
21-22,Real Betis,2021-09-13 20:00:00,a,7.392857142857143,17.5
21-22,Real Betis,2021-09-19 16:30:00,h,6.96,14.61111111111111
21-22,Real Betis,2021-09-23 17:30:00,a,13.0,11.217391304347826
21-22,Real Betis,2021-09-26 19:00:00,h,9.875,6.925
21-22,Real Betis,2021-10-03 16:30:00,a,20.27777777777778,6.657894736842105
21-22,Real Betis,2021-10-18 17:00:00,a,10.0,22.53846153846154
21-22,Real Betis,2021-10-24 16:30:00,h,12.666666666666666,10.727272727272727
21-22,Real Betis,2021-10-27 18:00:00,h,3.9523809523809526,8.107142857142858
21-22,Real Betis,2021-10-31 15:15:00,a,12.842105263157896,13.818181818181818
21-22,Real Betis,2021-11-07 20:00:00,h,22.0,7.176470588235294
21-22,Real Betis,2021-11-21 17:30:00,a,17.9375,16.692307692307693
21-22,Real Betis,2021-11-28 13:00:00,h,4.666666666666667,10.789473684210526
21-22,Real Betis,2021-12-04 15:15:00,a,13.814814814814815,5.294117647058823
21-22,Real Betis,2021-12-12 17:30:00,h,10.2,10.2
21-22,Real Betis,2021-12-19 15:15:00,a,10.5,10.333333333333334
21-22,Real Betis,2022-01-02 17:30:00,h,6.25,12.8
21-22,Real Betis,2022-01-09 13:00:00,a,10.583333333333334,3.260869565217391
21-22,Real Betis,2022-01-18 20:00:00,h,6.523809523809524,14.6
21-22,Real Betis,2022-01-21 20:00:00,a,9.333333333333334,19.0
21-22,Real Betis,2022-02-06 17:30:00,h,5.514285714285714,10.15625
21-22,Real Betis,2022-02-13 15:15:00,a,8.956521739130435,11.346153846153847
21-22,Real Betis,2022-02-20 17:30:00,h,7.9714285714285715,8.235294117647058
21-22,Real Betis,2022-02-27 15:15:00,a,9.045454545454545,7.4411764705882355
21-22,Real Betis,2022-03-06 20:00:00,h,6.214285714285714,26.5
21-22,Real Betis,2022-03-13 15:15:00,h,12.4,10.826086956521738
21-22,Real Betis,2022-03-20 15:15:00,a,15.578947368421053,7.2105263157894735
21-22,Real Betis,2022-04-03 14:15:00,h,6.464285714285714,11.047619047619047
21-22,Real Betis,2022-04-09 12:00:00,a,7.294117647058823,9.84
21-22,Real Betis,2022-04-15 19:00:00,a,22.416666666666668,7.384615384615385
21-22,Real Betis,2022-04-19 19:00:00,h,5.785714285714286,23.666666666666668
21-22,Real Betis,2022-05-02 19:00:00,a,5.48,15.608695652173912
21-22,Real Betis,2022-05-07 19:00:00,h,12.708333333333334,7.821428571428571
21-22,Real Betis,2022-05-10 17:00:00,a,6.944444444444445,9.357142857142858
21-22,Real Betis,2022-05-15 17:30:00,h,8.875,11.766666666666667
21-22,Real Betis,2022-05-20 19:00:00,a,15.333333333333334,13.956521739130435
21-22,Villarreal,2021-08-16 18:00:00,h,4.297297297297297,9.193548387096774
21-22,Villarreal,2021-08-21 17:30:00,a,7.523809523809524,14.882352941176471
21-22,Villarreal,2021-08-29 20:00:00,a,17.46153846153846,13.954545454545455
21-22,Villarreal,2021-09-19 12:00:00,a,6.36,11.961538461538462
21-22,Villarreal,2021-09-22 20:00:00,h,6.0285714285714285,11.538461538461538
21-22,Villarreal,2021-09-25 19:00:00,a,11.68421052631579,9.942857142857143
21-22,Villarreal,2021-10-03 16:30:00,h,6.657894736842105,20.27777777777778
21-22,Villarreal,2021-10-17 16:30:00,h,5.3125,15.0
21-22,Villarreal,2021-10-23 19:00:00,a,28.22222222222222,9.928571428571429
21-22,Villarreal,2021-10-26 19:30:00,h,4.368421052631579,19.8125
21-22,Villarreal,2021-10-30 16:30:00,a,2.0833333333333335,12.043478260869565
21-22,Villarreal,2021-11-07 13:00:00,h,4.878787878787879,9.794871794871796
21-22,Villarreal,2021-11-20 13:00:00,a,9.321428571428571,5.3
21-22,Villarreal,2021-11-27 20:00:00,h,6.176470588235294,13.055555555555555
21-22,Villarreal,2021-12-04 13:00:00,a,8.192307692307692,9.833333333333334
21-22,Villarreal,2021-12-12 13:00:00,h,6.096774193548387,10.0
21-22,Villarreal,2021-12-18 15:15:00,a,5.44,9.869565217391305
21-22,Villarreal,2021-12-21 20:00:00,h,8.173913043478262,16.15
21-22,Villarreal,2022-01-03 18:00:00,h,14.333333333333334,10.892857142857142
21-22,Villarreal,2022-01-09 20:00:00,h,6.827586206896552,17.470588235294116
21-22,Villarreal,2022-01-16 18:00:00,a,8.48,10.55
21-22,Villarreal,2022-01-22 15:15:00,h,7.333333333333333,8.266666666666667
21-22,Villarreal,2022-02-06 17:30:00,a,10.15625,5.514285714285714
21-22,Villarreal,2022-02-12 15:15:00,h,22.733333333333334,10.952380952380953
21-22,Villarreal,2022-02-19 13:00:00,a,10.666666666666666,11.72
21-22,Villarreal,2022-02-27 13:00:00,h,8.136363636363637,13.0
21-22,Villarreal,2022-03-05 13:00:00,a,9.545454545454545,15.384615384615385
21-22,Villarreal,2022-03-12 17:30:00,h,16.714285714285715,7.09375
21-22,Villarreal,2022-03-20 15:15:00,a,7.766666666666667,14.136363636363637
21-22,Villarreal,2022-04-02 14:15:00,a,7.346153846153846,9.521739130434783
21-22,Villarreal,2022-04-09 16:30:00,h,8.681818181818182,14.346153846153847
21-22,Villarreal,2022-04-16 19:00:00,a,11.933333333333334,9.58974358974359
21-22,Villarreal,2022-04-19 19:30:00,h,10.5,11.416666666666666
21-22,Villarreal,2022-04-30 12:00:00,a,11.7,14.476190476190476
21-22,Villarreal,2022-05-08 14:15:00,h,11.842105263157896,11.80952380952381
21-22,Villarreal,2022-05-12 18:00:00,a,12.578947368421053,6.258064516129032
21-22,Villarreal,2022-05-15 17:30:00,h,11.61111111111111,6.777777777777778
21-22,Villarreal,2022-05-22 20:00:00,a,36.111111111111114,7.28
21-22,Granada,2021-08-16 18:00:00,a,9.193548387096774,4.297297297297297
21-22,Granada,2021-08-21 17:30:00,h,8.0,5.894736842105263
21-22,Granada,2021-08-29 17:30:00,a,7.304347826086956,6.612903225806452
21-22,Granada,2021-09-13 20:00:00,h,17.5,7.392857142857143
21-22,Granada,2021-09-20 19:00:00,a,11.703703703703704,3.24
21-22,Granada,2021-09-23 17:30:00,h,13.789473684210526,8.823529411764707
21-22,Granada,2021-09-27 19:00:00,a,15.052631578947368,4.086956521739131
21-22,Granada,2021-10-03 19:00:00,h,16.304347826086957,10.0
21-22,Granada,2021-10-22 19:00:00,a,9.384615384615385,9.23076923076923
21-22,Granada,2021-10-28 18:00:00,h,3.761904761904762,13.321428571428571
21-22,Granada,2021-11-01 20:00:00,a,8.6,10.869565217391305
21-22,Granada,2021-11-06 13:00:00,a,11.277777777777779,17.533333333333335
21-22,Granada,2021-11-21 15:15:00,h,15.5,16.0
21-22,Granada,2021-11-26 20:00:00,a,18.46153846153846,6.166666666666667
21-22,Granada,2021-12-03 20:00:00,h,7.4375,9.2
21-22,Granada,2021-12-13 20:00:00,a,9.0,13.545454545454545
21-22,Granada,2021-12-19 13:00:00,h,7.44,7.8125
21-22,Granada,2021-12-22 20:00:00,h,9.692307692307692,7.76
21-22,Granada,2022-01-02 15:15:00,a,8.095238095238095,11.136363636363637
21-22,Granada,2022-01-08 17:30:00,h,13.91304347826087,5.653846153846154
21-22,Granada,2022-01-20 18:00:00,a,14.0,6.903225806451613
21-22,Granada,2022-01-23 13:00:00,h,4.333333333333333,7.0
21-22,Granada,2022-02-06 20:00:00,a,19.9375,12.625
21-22,Granada,2022-02-13 17:30:00,a,12.5,8.36
21-22,Granada,2022-02-19 13:00:00,h,11.72,10.666666666666666
21-22,Granada,2022-02-28 20:00:00,h,21.785714285714285,6.88
21-22,Granada,2022-03-05 17:30:00,a,16.09090909090909,5.666666666666667
21-22,Granada,2022-03-12 15:15:00,h,7.0,10.04
21-22,Granada,2022-03-19 13:00:00,a,8.357142857142858,7.368421052631579
21-22,Granada,2022-04-03 16:30:00,h,3.257142857142857,7.470588235294118
21-22,Granada,2022-04-08 19:00:00,a,24.714285714285715,5.166666666666667
21-22,Granada,2022-04-17 12:00:00,h,8.789473684210526,11.5625
21-22,Granada,2022-04-20 17:00:00,a,14.083333333333334,9.19047619047619
21-22,Granada,2022-05-01 14:15:00,h,6.774193548387097,6.3125
21-22,Granada,2022-05-07 12:00:00,a,7.777777777777778,10.916666666666666
21-22,Granada,2022-05-10 18:00:00,h,5.515151515151516,9.818181818181818
21-22,Granada,2022-05-15 17:30:00,a,11.766666666666667,8.875
21-22,Granada,2022-05-22 18:00:00,h,17.0,9.933333333333334
21-22,Osasuna,2021-08-14 20:00:00,h,5.027027027027027,7.2
21-22,Osasuna,2021-08-23 20:00:00,h,6.040816326530612,14.928571428571429
21-22,Osasuna,2021-08-29 17:30:00,a,5.733333333333333,16.27777777777778
21-22,Osasuna,2021-09-12 14:15:00,h,4.96,12.266666666666667
21-22,Osasuna,2021-09-18 19:00:00,a,6.9393939393939394,5.423076923076923
21-22,Osasuna,2021-09-23 17:30:00,h,11.217391304347826,13.0
21-22,Osasuna,2021-09-26 12:00:00,a,7.56,8.866666666666667
21-22,Osasuna,2021-10-02 12:00:00,h,5.222222222222222,18.6
21-22,Osasuna,2021-10-17 16:30:00,a,15.0,5.3125
21-22,Osasuna,2021-10-22 19:00:00,h,9.23076923076923,9.384615384615385
21-22,Osasuna,2021-10-27 19:30:00,a,18.57894736842105,7.8
21-22,Osasuna,2021-10-30 14:15:00,a,22.214285714285715,6.5
21-22,Osasuna,2021-11-07 17:30:00,h,11.576923076923077,8.047619047619047
21-22,Osasuna,2021-11-20 17:30:00,a,14.647058823529411,12.0
21-22,Osasuna,2021-11-29 20:00:00,h,6.666666666666667,11.25
21-22,Osasuna,2021-12-05 17:30:00,a,11.37037037037037,9.210526315789474
21-22,Osasuna,2021-12-12 15:15:00,h,9.6,6.35
21-22,Osasuna,2021-12-19 17:30:00,a,12.133333333333333,9.318181818181818
21-22,Osasuna,2022-01-03 20:00:00,h,8.722222222222221,16.3125
21-22,Osasuna,2022-01-09 17:30:00,h,6.730769230769231,13.055555555555555
21-22,Osasuna,2022-01-19 18:00:00,a,7.678571428571429,12.35
21-22,Osasuna,2022-01-23 13:00:00,a,7.0,4.333333333333333
21-22,Osasuna,2022-02-05 20:00:00,h,15.272727272727273,4.68
21-22,Osasuna,2022-02-12 17:30:00,a,7.678571428571429,7.666666666666667
21-22,Osasuna,2022-02-19 15:15:00,h,8.36,14.5
21-22,Osasuna,2022-02-27 17:30:00,a,12.25,9.380952380952381
21-22,Osasuna,2022-03-05 13:00:00,h,15.384615384615385,9.545454545454545
21-22,Osasuna,2022-03-13 20:00:00,a,33.53333333333333,6.393939393939394
21-22,Osasuna,2022-03-19 17:30:00,h,12.666666666666666,9.909090909090908
21-22,Osasuna,2022-04-03 14:15:00,a,11.047619047619047,6.464285714285714
21-22,Osasuna,2022-04-10 12:00:00,h,5.7727272727272725,21.785714285714285
21-22,Osasuna,2022-04-16 16:30:00,a,4.857142857142857,8.6875
21-22,Osasuna,2022-04-20 19:30:00,h,19.85,11.277777777777779
21-22,Osasuna,2022-05-01 12:00:00,a,8.071428571428571,9.5625
21-22,Osasuna,2022-05-08 16:30:00,a,9.607142857142858,23.272727272727273
21-22,Osasuna,2022-05-11 17:00:00,h,6.066666666666666,13.666666666666666
21-22,Osasuna,2022-05-15 17:30:00,a,7.961538461538462,19.3125
21-22,Osasuna,2022-05-22 18:00:00,h,7.166666666666667,19.23076923076923
21-22,Alaves,2021-08-14 20:00:00,h,15.045454545454545,12.5
21-22,Alaves,2021-08-21 15:00:00,h,8.32,8.526315789473685
21-22,Alaves,2021-08-27 20:15:00,a,8.130434782608695,6.733333333333333
21-22,Alaves,2021-09-18 19:00:00,h,5.423076923076923,6.9393939393939394
21-22,Alaves,2021-09-22 17:30:00,a,7.882352941176471,7.4
21-22,Alaves,2021-09-25 12:00:00,h,22.733333333333334,4.904761904761905
21-22,Alaves,2021-10-01 19:00:00,a,12.777777777777779,6.827586206896552
21-22,Alaves,2021-10-18 17:00:00,h,22.53846153846154,10.0
21-22,Alaves,2021-10-23 14:15:00,a,14.68421052631579,5.4
21-22,Alaves,2021-10-26 17:00:00,h,11.2,7.7727272727272725
21-22,Alaves,2021-10-30 19:00:00,a,35.54545454545455,6.0625
21-22,Alaves,2021-11-06 17:30:00,h,5.04,11.318181818181818
21-22,Alaves,2021-11-20 15:15:00,a,13.714285714285714,4.333333333333333
21-22,Alaves,2021-11-27 13:00:00,h,19.5625,8.0
21-22,Alaves,2021-12-03 20:00:00,a,9.2,7.4375
21-22,Alaves,2021-12-11 15:15:00,h,4.785714285714286,11.25925925925926
21-22,Alaves,2021-12-18 13:00:00,a,8.857142857142858,4.454545454545454
21-22,Alaves,2021-12-21 20:00:00,a,16.15,8.173913043478262
21-22,Alaves,2022-01-02 17:30:00,h,7.871794871794871,7.769230769230769
21-22,Alaves,2022-01-09 17:30:00,h,8.758620689655173,4.1923076923076925
21-22,Alaves,2022-01-18 20:00:00,a,14.6,6.523809523809524
21-22,Alaves,2022-01-23 20:00:00,h,19.727272727272727,6.357142857142857
21-22,Alaves,2022-02-05 13:00:00,a,8.208333333333334,7.066666666666666
21-22,Alaves,2022-02-13 13:00:00,h,8.5,4.8
21-22,Alaves,2022-02-19 20:00:00,a,17.57894736842105,6.333333333333333
21-22,Alaves,2022-02-26 15:15:00,a,4.818181818181818,11.8
21-22,Alaves,2022-03-04 20:00:00,h,9.314285714285715,10.090909090909092
21-22,Alaves,2022-03-13 17:30:00,a,12.26086956521739,9.466666666666667
21-22,Alaves,2022-03-19 13:00:00,h,7.368421052631579,8.357142857142858
21-22,Alaves,2022-04-02 19:00:00,a,8.428571428571429,15.375
21-22,Alaves,2022-04-10 12:00:00,a,21.785714285714285,5.7727272727272725
21-22,Alaves,2022-04-16 14:15:00,h,13.263157894736842,4.782608695652174
21-22,Alaves,2022-04-19 17:00:00,a,5.257142857142857,9.321428571428571
21-22,Alaves,2022-04-30 12:00:00,h,14.476190476190476,11.7
21-22,Alaves,2022-05-07 16:30:00,a,21.1,8.347826086956522
21-22,Alaves,2022-05-11 17:00:00,h,12.333333333333334,20.428571428571427
21-22,Alaves,2022-05-15 17:30:00,a,13.523809523809524,4.217391304347826
21-22,Alaves,2022-05-22 18:00:00,h,11.736842105263158,8.73076923076923
21-22,Elche,2021-08-16 20:00:00,h,12.133333333333333,8.241379310344827
21-22,Elche,2021-08-22 17:30:00,a,16.1875,11.756756756756756
21-22,Elche,2021-08-28 17:30:00,h,33.92307692307692,5.666666666666667
21-22,Elche,2021-09-13 18:00:00,a,18.75,8.275862068965518
21-22,Elche,2021-09-18 16:30:00,h,22.454545454545453,16.4375
21-22,Elche,2021-09-22 20:00:00,a,11.538461538461538,6.0285714285714285
21-22,Elche,2021-09-26 16:30:00,a,17.11111111111111,7.380952380952381
21-22,Elche,2021-10-03 12:00:00,h,8.74074074074074,5.566666666666666
21-22,Elche,2021-10-17 12:00:00,a,9.15,7.16
21-22,Elche,2021-10-23 16:30:00,h,8.92,17.333333333333332
21-22,Elche,2021-10-26 17:00:00,a,7.7727272727272725,11.2
21-22,Elche,2021-10-30 12:00:00,h,17.6,11.636363636363637
21-22,Elche,2021-11-07 17:30:00,a,9.318181818181818,6.709677419354839
21-22,Elche,2021-11-21 17:30:00,h,16.692307692307693,17.9375
21-22,Elche,2021-11-29 20:00:00,a,11.25,6.666666666666667
21-22,Elche,2021-12-05 15:15:00,h,6.666666666666667,8.264705882352942
21-22,Elche,2021-12-11 17:30:00,a,4.730769230769231,6.205128205128205
21-22,Elche,2021-12-18 17:30:00,a,17.916666666666668,4.419354838709677
21-22,Elche,2022-01-02 15:15:00,h,11.136363636363637,8.095238095238095
21-22,Elche,2022-01-10 20:00:00,a,12.9,8.5
21-22,Elche,2022-01-16 18:00:00,h,10.55,8.48
21-22,Elche,2022-01-23 15:15:00,a,19.823529411764707,10.263157894736842
21-22,Elche,2022-02-05 13:00:00,h,7.066666666666666,8.208333333333334
21-22,Elche,2022-02-11 20:00:00,a,18.8,7.833333333333333
21-22,Elche,2022-02-18 20:00:00,h,9.551724137931034,8.695652173913043
21-22,Elche,2022-02-25 20:00:00,a,15.571428571428571,14.210526315789474
21-22,Elche,2022-03-06 15:15:00,h,21.666666666666668,7.0588235294117645
21-22,Elche,2022-03-12 15:15:00,a,10.04,7.0
21-22,Elche,2022-03-19 15:15:00,h,5.16,6.115384615384615
21-22,Elche,2022-04-03 12:00:00,a,8.818181818181818,12.115384615384615
21-22,Elche,2022-04-10 16:30:00,h,11.625,7.076923076923077
21-22,Elche,2022-04-16 12:00:00,h,11.61111111111111,11.347826086956522
21-22,Elche,2022-04-19 19:00:00,a,23.666666666666668,5.785714285714286
21-22,Elche,2022-05-01 12:00:00,h,9.5625,8.071428571428571
21-22,Elche,2022-05-07 16:30:00,a,25.6,6.612903225806452
21-22,Elche,2022-05-11 19:30:00,h,10.307692307692308,13.952380952380953
21-22,Elche,2022-05-15 17:30:00,a,8.555555555555555,7.2727272727272725
21-22,Elche,2022-05-22 15:30:00,h,10.791666666666666,21.466666666666665
21-22,Mallorca,2021-08-14 17:30:00,h,18.72222222222222,6.72
21-22,Mallorca,2021-08-21 15:00:00,a,8.526315789473685,8.32
21-22,Mallorca,2021-08-27 18:00:00,h,9.346153846153847,8.043478260869565
21-22,Mallorca,2021-09-11 19:00:00,a,7.043478260869565,10.043478260869565
21-22,Mallorca,2021-09-19 12:00:00,h,11.961538461538462,6.36
21-22,Mallorca,2021-09-22 20:00:00,a,19.470588235294116,5.571428571428571
21-22,Mallorca,2021-09-26 12:00:00,h,8.866666666666667,7.56
21-22,Mallorca,2021-10-02 14:15:00,h,7.44,5.0
21-22,Mallorca,2021-10-16 19:00:00,a,6.4,7.434782608695652
21-22,Mallorca,2021-10-23 12:00:00,a,7.4,3.75
21-22,Mallorca,2021-10-27 17:00:00,h,13.64516129032258,4.592592592592593
